"","taxon_id","pro_id","lfc","pep_no","triplet_id","sample"
"572","uvig_578696","uvig_578696_1",0,"pep3","dolphyn_4169524917483374054","S3.0693.01.2X194"
"573","uvig_578696","uvig_578696_1",0,"pep2","dolphyn_4169524917483374054","S3.0693.01.2X194"
"574","uvig_356033","uvig_356033_23",0,"pep2","dolphyn_6116589756242539005","S3.0693.01.2X194"
"575","uvig_356792","uvig_356792_5",0,"pep1","dolphyn_1261210396967700004","S3.0693.01.2X194"
"576","ivig_3353","ivig_3353_60",0,"pep2","dolphyn_9141487855017976800","S3.0693.01.2X194"
"577","uvig_315082","uvig_315082_12",0,"pep1","dolphyn_5073752743428529155","S3.0693.01.2X194"
"578","uvig_428798","uvig_428798_76",0,"pep3","dolphyn_6590412934121857744","S3.0693.01.2X194"
"579","uvig_357441","uvig_357441_39",0,"pep1","dolphyn_7758220531326719564","S3.0693.01.2X194"
"580","uvig_354716","uvig_354716_8",0,"pep2","dolphyn_5653844452461509232","S3.0693.01.2X194"
"581","uvig_395307","uvig_395307_10",0,"pep2","dolphyn_8937292299081382152","S3.0693.01.2X194"
"582","ivig_3875","ivig_3875_17",0,"pep3","dolphyn_7551059981250768882","S3.0693.01.2X194"
"583","uvig_357328","uvig_357328_46",0,"pep3","dolphyn_6072324482032065027","S3.0693.01.2X194"
"584","uvig_429694","uvig_429694_33",0,"pep1","dolphyn_8132792012406049377","S3.0693.01.2X194"
"585","uvig_267525","uvig_267525_2",0,"pep1","dolphyn_4090956177793304624","S3.0693.01.2X194"
"586","uvig_356792","uvig_356792_45",0,"pep2","dolphyn_122502358360390422","S3.0693.01.2X194"
"587","uvig_357534","uvig_357534_50",0,"pep3","dolphyn_8863438195554067001","S3.0693.01.2X194"
"588","uvig_355286","uvig_355286_68",0,"pep1","dolphyn_8632587503206457608","S3.0693.01.2X194"
"589","uvig_356259","uvig_356259_25",0,"pep2","dolphyn_1921106946868308254","S3.0693.01.2X194"
"590","uvig_354753","uvig_354753_31",0,"pep2","dolphyn_3437313874989966379","S3.0693.01.2X194"
"591","uvig_429694","uvig_429694_33",0,"pep2","dolphyn_8132792012406049377","S3.0693.01.2X194"
"592","uvig_356259","uvig_356259_79",0,"pep2","dolphyn_3798195535438271766","S3.0693.01.2X194"
"593","uvig_315372","uvig_315372_8",0,"pep3","dolphyn_8440031369417246092","S3.0693.01.2X194"
"594","uvig_29025","uvig_29025_6",0,"pep3","dolphyn_7479735070596738493","S3.0693.01.2X194"
"595","uvig_356259","uvig_356259_98",0,"pep1","dolphyn_2769560421665249396","S3.0693.01.2X194"
"596","uvig_356955","uvig_356955_2",0,"pep1","dolphyn_8721467494064280194","S3.0693.01.2X194"
"597","uvig_356259","uvig_356259_25",0,"pep3","dolphyn_1921106946868308254","S3.0693.01.2X194"
"598","uvig_356259","uvig_356259_102",0,"pep1","dolphyn_6984739401752596150","S3.0693.01.2X194"
"599","uvig_354790","uvig_354790_10",0,"pep2","dolphyn_2905279003956206699","S3.0693.01.2X194"
"600","ivig_3679","ivig_3679_56",0,"pep2","dolphyn_2076019893073695473","S3.0693.01.2X194"
"601","uvig_354790","uvig_354790_54",0,"pep1","dolphyn_3743867440028981080","S3.0693.01.2X194"
"602","uvig_395437","uvig_395437_62",0,"pep1","dolphyn_2961925849529746357","S3.0693.01.2X194"
"603","uvig_295951","uvig_295951_21",0,"pep2","dolphyn_6598573648173312698","S3.0693.01.2X194"
"604","uvig_358797","uvig_358797_67",0,"pep2","dolphyn_7110996244689189467","S3.0693.01.2X194"
"605","uvig_295951","uvig_295951_10",0,"pep1","dolphyn_6650999518034660200","S3.0693.01.2X194"
"606","uvig_418132","uvig_418132_1",0,"pep1","dolphyn_408031411054925657","S3.0693.01.2X194"
"607","ivig_1427","ivig_1427_49",0,"pep3","dolphyn_2541826489610303591","S3.0693.01.2X194"
"608","ivig_3679","ivig_3679_12",0,"pep1","dolphyn_4459341664983388546","S3.0693.01.2X194"
"609","uvig_295951","uvig_295951_42",0,"pep3","dolphyn_2335480517617068146","S3.0693.01.2X194"
"610","uvig_418132","uvig_418132_20",0,"pep2","dolphyn_2349559706397586636","S3.0693.01.2X194"
"611","uvig_357441","uvig_357441_102",0,"pep2","dolphyn_200909141681864232","S3.0693.01.2X194"
"612","uvig_375837","uvig_375837_18",0,"pep1","dolphyn_1824436171898955633","S3.0693.01.2X194"
"613","uvig_356226","uvig_356226_51",0,"pep3","dolphyn_8836702854329654015","S3.0693.01.2X194"
"614","uvig_356750","uvig_356750_15",0,"pep3","dolphyn_2920219940094658231","S3.0693.01.2X194"
"615","uvig_372157","uvig_372157_2",0,"pep1","dolphyn_1269437060169704274","S3.0693.01.2X194"
"616","uvig_395307","uvig_395307_76",0,"pep3","dolphyn_7240249538308100157","S3.0693.01.2X194"
"617","uvig_356792","uvig_356792_104",0,"pep3","dolphyn_4808483692116431512","S3.0693.01.2X194"
"618","uvig_357441","uvig_357441_89",0,"pep3","dolphyn_6022557411717590712","S3.0693.01.2X194"
"619","ivig_896","ivig_896_177",0,"pep3","dolphyn_1778391422033784207","S3.0693.01.2X194"
"620","uvig_428798","uvig_428798_79",0,"pep2","dolphyn_1210012910218754669","S3.0693.01.2X194"
"621","uvig_418132","uvig_418132_20",0,"pep3","dolphyn_2349559706397586636","S3.0693.01.2X194"
"622","uvig_359660","uvig_359660_29",0,"pep1","dolphyn_7689842044860528119","S3.0693.01.2X194"
"623","uvig_358797","uvig_358797_9",0,"pep2","dolphyn_4897757316586798869","S3.0693.01.2X194"
"624","uvig_418132","uvig_418132_5",0,"pep3","dolphyn_5989743254402284506","S3.0693.01.2X194"
"625","uvig_358797","uvig_358797_9",0,"pep1","dolphyn_4897757316586798869","S3.0693.01.2X194"
"626","ivig_4176","ivig_4176_34",0,"pep2","dolphyn_3680617549645844911","S3.0693.01.2X194"
"627","uvig_428798","uvig_428798_65",0,"pep1","dolphyn_5552393225956634145","S3.0693.01.2X194"
"628","ivig_2475","ivig_2475_34",0,"pep3","dolphyn_2332862129619333843","S3.0693.01.2X194"
"629","uvig_428798","uvig_428798_120",0,"pep2","dolphyn_3807471359161222335","S3.0693.01.2X194"
"630","uvig_428798","uvig_428798_79",0,"pep1","dolphyn_1210012910218754669","S3.0693.01.2X194"
"631","uvig_428798","uvig_428798_8",0,"pep3","dolphyn_4157519277644114171","S3.0693.01.2X194"
"632","uvig_355854","uvig_355854_16",0,"pep1","dolphyn_8583984308040125131","S3.0693.01.2X194"
"633","uvig_267525","uvig_267525_2",0,"pep3","dolphyn_4090956177793304624","S3.0693.01.2X194"
"634","uvig_271818","uvig_271818_13",0,"pep3","dolphyn_2673164705289973676","S3.0693.01.2X194"
"635","uvig_375837","uvig_375837_48",0,"pep2","dolphyn_3549646940544030343","S3.0693.01.2X194"
"636","ivig_1427","ivig_1427_4",0,"pep3","dolphyn_4999814629268786129","S3.0693.01.2X194"
"637","uvig_356259","uvig_356259_133",0,"pep2","dolphyn_7110818552038951254","S3.0693.01.2X194"
"638","uvig_355478","uvig_355478_6",0,"pep1","dolphyn_3128747368947492877","S3.0693.01.2X194"
"639","ivig_3875","ivig_3875_34",0,"pep3","dolphyn_4703832270730379698","S3.0693.01.2X194"
"640","uvig_359660","uvig_359660_14",0,"pep2","dolphyn_1105480526397061877","S3.0693.01.2X194"
"641","uvig_295951","uvig_295951_44",0,"pep1","dolphyn_8172771247711489008","S3.0693.01.2X194"
"642","uvig_354716","uvig_354716_54",0,"pep3","dolphyn_720756587382959805","S3.0693.01.2X194"
"643","ivig_3353","ivig_3353_60",0,"pep1","dolphyn_9141487855017976800","S3.0693.01.2X194"
"644","uvig_356259","uvig_356259_102",0,"pep3","dolphyn_6984739401752596150","S3.0693.01.2X194"
"645","uvig_428798","uvig_428798_123",0,"pep1","dolphyn_4267968093345787664","S3.0693.01.2X194"
"646","uvig_355286","uvig_355286_104",0,"pep1","dolphyn_36897599426886603","S3.0693.01.2X194"
"647","uvig_356955","uvig_356955_76",0,"pep1","dolphyn_5920672289724585156","S3.0693.01.2X194"
"648","uvig_356259","uvig_356259_133",0,"pep1","dolphyn_7110818552038951254","S3.0693.01.2X194"
"649","uvig_354716","uvig_354716_8",0,"pep1","dolphyn_5653844452461509232","S3.0693.01.2X194"
"650","uvig_357534","uvig_357534_48",0,"pep2","dolphyn_1261495490219004025","S3.0693.01.2X194"
"651","uvig_428798","uvig_428798_62",0,"pep1","dolphyn_2543304260786156781","S3.0693.01.2X194"
"652","uvig_357441","uvig_357441_103",0,"pep1","dolphyn_1156450715091573531","S3.0693.01.2X194"
"653","uvig_357441","uvig_357441_65",0,"pep2","dolphyn_4483851363714024365","S3.0693.01.2X194"
"654","uvig_357534","uvig_357534_48",0,"pep3","dolphyn_1261495490219004025","S3.0693.01.2X194"
"655","ivig_1427","ivig_1427_4",0,"pep1","dolphyn_4999814629268786129","S3.0693.01.2X194"
"656","uvig_356226","uvig_356226_4",0,"pep2","dolphyn_729306016209239860","S3.0693.01.2X194"
"657","uvig_357534","uvig_357534_67",0,"pep3","dolphyn_5498735356790066396","S3.0693.01.2X194"
"658","uvig_578696","uvig_578696_1",0,"pep1","dolphyn_4169524917483374054","S3.0693.01.2X194"
"659","uvig_359660","uvig_359660_8",0,"pep2","dolphyn_7243999583189173311","S3.0693.01.2X194"
"660","uvig_356955","uvig_356955_69",0,"pep3","dolphyn_5668493644923424079","S3.0693.01.2X194"
"661","uvig_396758","uvig_396758_8",0,"pep2","dolphyn_8435111112702069454","S3.0693.01.2X194"
"662","uvig_354790","uvig_354790_4",0,"pep1","dolphyn_7837560275017098878","S3.0693.01.2X194"
"663","uvig_359660","uvig_359660_8",0,"pep3","dolphyn_7243999583189173311","S3.0693.01.2X194"
"664","uvig_315082","uvig_315082_6",0,"pep2","dolphyn_8563399982687124248","S3.0693.01.2X194"
"665","uvig_357864","uvig_357864_36",0,"pep1","dolphyn_7684287034100261993","S3.0693.01.2X194"
"666","uvig_295951","uvig_295951_42",0,"pep2","dolphyn_2335480517617068146","S3.0693.01.2X194"
"667","uvig_372157","uvig_372157_2",0,"pep3","dolphyn_1269437060169704274","S3.0693.01.2X194"
"668","uvig_428798","uvig_428798_57",0,"pep2","dolphyn_2341917171310324702","S3.0693.01.2X194"
"669","uvig_356577","uvig_356577_3",0,"pep1","dolphyn_5587507297893056045","S3.0693.01.2X194"
"670","uvig_356226","uvig_356226_66",0,"pep2","dolphyn_7641601157375962481","S3.0693.01.2X194"
"671","uvig_357864","uvig_357864_36",0,"pep3","dolphyn_7684287034100261993","S3.0693.01.2X194"
"672","uvig_357328","uvig_357328_48",0,"pep2","dolphyn_1038317668394306519","S3.0693.01.2X194"
"673","ivig_4176","ivig_4176_10",0,"pep2","dolphyn_6803258574586204351","S3.0693.01.2X194"
"674","ivig_601","ivig_601_83",0,"pep1","dolphyn_4854545541675872572","S3.0693.01.2X194"
"675","uvig_295951","uvig_295951_34",0,"pep2","dolphyn_6080032714726771079","S3.0693.01.2X194"
"676","ivig_3679","ivig_3679_20",0,"pep3","dolphyn_4627194976096202589","S3.0693.01.2X194"
"677","uvig_356792","uvig_356792_5",0,"pep3","dolphyn_1261210396967700004","S3.0693.01.2X194"
"678","uvig_428798","uvig_428798_15",0,"pep1","dolphyn_6937131310713395226","S3.0693.01.2X194"
"679","uvig_295951","uvig_295951_34",0,"pep3","dolphyn_6080032714726771079","S3.0693.01.2X194"
"680","uvig_358797","uvig_358797_67",0,"pep3","dolphyn_7110996244689189467","S3.0693.01.2X194"
"681","uvig_578696","uvig_578696_34",0,"pep1","dolphyn_6864121023573623946","S3.0693.01.2X194"
"682","uvig_357441","uvig_357441_11",0,"pep1","dolphyn_7507328556264675464","S3.0693.01.2X194"
"683","ivig_3679","ivig_3679_20",0,"pep1","dolphyn_4627194976096202589","S3.0693.01.2X194"
"684","uvig_355478","uvig_355478_21",0,"pep2","dolphyn_109485683153676713","S3.0693.01.2X194"
"685","uvig_357441","uvig_357441_102",0,"pep3","dolphyn_200909141681864232","S3.0693.01.2X194"
"686","uvig_395307","uvig_395307_76",0,"pep3","dolphyn_4856126133515947355","S3.0693.01.2X194"
"687","uvig_357328","uvig_357328_16",0,"pep1","dolphyn_5629684189787334310","S3.0693.01.2X194"
"688","uvig_355478","uvig_355478_6",0,"pep3","dolphyn_3128747368947492877","S3.0693.01.2X194"
"689","uvig_357864","uvig_357864_3",0,"pep2","dolphyn_4148961265684688638","S3.0693.01.2X194"
"690","uvig_356792","uvig_356792_86",0,"pep2","dolphyn_3451104416790836987","S3.0693.01.2X194"
"691","uvig_359660","uvig_359660_29",0,"pep2","dolphyn_7689842044860528119","S3.0693.01.2X194"
"692","uvig_354826","uvig_354826_18",0,"pep1","dolphyn_2021333504554438958","S3.0693.01.2X194"
"693","uvig_428798","uvig_428798_79",0,"pep2","dolphyn_1702644010114408456","S3.0693.01.2X194"
"694","uvig_357328","uvig_357328_47",0,"pep1","dolphyn_5901978029802322212","S3.0693.01.2X194"
"695","uvig_357441","uvig_357441_39",0,"pep3","dolphyn_7758220531326719564","S3.0693.01.2X194"
"696","uvig_356226","uvig_356226_18",0,"pep3","dolphyn_1178041383404692744","S3.0693.01.2X194"
"697","uvig_428798","uvig_428798_15",0,"pep2","dolphyn_6937131310713395226","S3.0693.01.2X194"
"698","ivig_1427","ivig_1427_3",0,"pep1","dolphyn_1794137421914200407","S3.0693.01.2X194"
"699","uvig_429694","uvig_429694_30",0,"pep3","dolphyn_9065079102350899733","S3.0693.01.2X194"
"700","uvig_357441","uvig_357441_39",0,"pep2","dolphyn_7758220531326719564","S3.0693.01.2X194"
"701","ivig_896","ivig_896_117",0,"pep2","dolphyn_5088938264665177499","S3.0693.01.2X194"
"702","ivig_3679","ivig_3679_56",0,"pep3","dolphyn_2076019893073695473","S3.0693.01.2X194"
"703","uvig_354716","uvig_354716_42",0,"pep3","dolphyn_2642885218388788645","S3.0693.01.2X194"
"704","uvig_356955","uvig_356955_8",0,"pep3","dolphyn_7223458429873076114","S3.0693.01.2X194"
"705","uvig_356792","uvig_356792_45",0,"pep1","dolphyn_122502358360390422","S3.0693.01.2X194"
"706","uvig_428798","uvig_428798_65",0,"pep3","dolphyn_5552393225956634145","S3.0693.01.2X194"
"707","uvig_355478","uvig_355478_6",0,"pep2","dolphyn_3128747368947492877","S3.0693.01.2X194"
"708","uvig_357441","uvig_357441_112",0,"pep3","dolphyn_1313982230073983935","S3.0693.01.2X194"
"709","uvig_429694","uvig_429694_39",0,"pep2","dolphyn_5126337811319233337","S3.0693.01.2X194"
"710","uvig_396640","uvig_396640_60",0,"pep1","dolphyn_8680768673135162522","S3.0693.01.2X194"
"711","uvig_355286","uvig_355286_104",0,"pep2","dolphyn_36897599426886603","S3.0693.01.2X194"
"712","uvig_315082","uvig_315082_6",0,"pep3","dolphyn_8563399982687124248","S3.0693.01.2X194"
"713","uvig_578696","uvig_578696_32",0,"pep3","dolphyn_4614415641089760370","S3.0693.01.2X194"
"714","uvig_354716","uvig_354716_42",0,"pep2","dolphyn_2642885218388788645","S3.0693.01.2X194"
"715","ivig_896","ivig_896_177",0,"pep2","dolphyn_1778391422033784207","S3.0693.01.2X194"
"716","uvig_356226","uvig_356226_38",0,"pep3","dolphyn_386700858133017322","S3.0693.01.2X194"
"717","uvig_395307","uvig_395307_76",0,"pep2","dolphyn_7240249538308100157","S3.0693.01.2X194"
"718","uvig_356955","uvig_356955_81",0,"pep2","dolphyn_8528862655856427299","S3.0693.01.2X194"
"719","uvig_356955","uvig_356955_81",0,"pep1","dolphyn_8528862655856427299","S3.0693.01.2X194"
"720","uvig_354750","uvig_354750_3",0,"pep2","dolphyn_5405373092314075256","S3.0693.01.2X194"
"721","uvig_356033","uvig_356033_47",0,"pep3","dolphyn_7131015221084664662","S3.0693.01.2X194"
"722","uvig_356955","uvig_356955_68",0,"pep3","dolphyn_3516986113091079466","S3.0693.01.2X194"
"723","uvig_429694","uvig_429694_30",0,"pep2","dolphyn_9065079102350899733","S3.0693.01.2X194"
"724","uvig_418132","uvig_418132_52",0,"pep3","dolphyn_5960197278370579886","S3.0693.01.2X194"
"725","uvig_356259","uvig_356259_16",0,"pep2","dolphyn_8222825852671659964","S3.0693.01.2X194"
"726","uvig_356792","uvig_356792_41",0,"pep1","dolphyn_362180758767367399","S3.0693.01.2X194"
"727","uvig_356750","uvig_356750_15",0,"pep1","dolphyn_2920219940094658231","S3.0693.01.2X194"
"728","uvig_356226","uvig_356226_66",0,"pep1","dolphyn_7641601157375962481","S3.0693.01.2X194"
"729","uvig_357328","uvig_357328_46",0,"pep1","dolphyn_6072324482032065027","S3.0693.01.2X194"
"730","uvig_354790","uvig_354790_20",0,"pep2","dolphyn_4845955962646543737","S3.0693.01.2X194"
"731","uvig_418132","uvig_418132_5",0,"pep1","dolphyn_5989743254402284506","S3.0693.01.2X194"
"732","uvig_358797","uvig_358797_75",0,"pep2","dolphyn_2778950575130695705","S3.0693.01.2X194"
"733","uvig_315082","uvig_315082_12",0,"pep2","dolphyn_2234277630979620719","S3.0693.01.2X194"
"734","uvig_356226","uvig_356226_51",0,"pep1","dolphyn_8836702854329654015","S3.0693.01.2X194"
"735","uvig_354716","uvig_354716_43",0,"pep2","dolphyn_8265064003675526695","S3.0693.01.2X194"
"736","ivig_601","ivig_601_84",0,"pep3","dolphyn_6674903555748750867","S3.0693.01.2X194"
"737","uvig_354790","uvig_354790_6",0,"pep1","dolphyn_460640622186821006","S3.0693.01.2X194"
"738","ivig_601","ivig_601_83",0,"pep3","dolphyn_4854545541675872572","S3.0693.01.2X194"
"739","uvig_356792","uvig_356792_45",0,"pep3","dolphyn_122502358360390422","S3.0693.01.2X194"
"740","ivig_4424","ivig_4424_18",0,"pep3","dolphyn_3635260409994055471","S3.0693.01.2X194"
"741","uvig_359660","uvig_359660_30",0,"pep2","dolphyn_3258940961846679137","S3.0693.01.2X194"
"742","ivig_601","ivig_601_140",0,"pep2","dolphyn_6100890597330762880","S3.0693.01.2X194"
"743","ivig_1427","ivig_1427_4",0,"pep2","dolphyn_4999814629268786129","S3.0693.01.2X194"
"744","uvig_357441","uvig_357441_11",0,"pep2","dolphyn_7507328556264675464","S3.0693.01.2X194"
"745","uvig_355286","uvig_355286_68",0,"pep2","dolphyn_8632587503206457608","S3.0693.01.2X194"
"746","uvig_418132","uvig_418132_5",0,"pep3","dolphyn_5879739801507310524","S3.0693.01.2X194"
"747","uvig_418132","uvig_418132_1",0,"pep3","dolphyn_408031411054925657","S3.0693.01.2X194"
"748","uvig_356955","uvig_356955_68",0,"pep2","dolphyn_3516986113091079466","S3.0693.01.2X194"
"749","uvig_356955","uvig_356955_79",0,"pep2","dolphyn_8331793465879437190","S3.0693.01.2X194"
"750","ivig_4424","ivig_4424_51",0,"pep2","dolphyn_5867200969279154094","S3.0693.01.2X194"
"751","ivig_3679","ivig_3679_12",0,"pep3","dolphyn_4459341664983388546","S3.0693.01.2X194"
"752","uvig_428798","uvig_428798_57",0,"pep3","dolphyn_2341917171310324702","S3.0693.01.2X194"
"753","uvig_356955","uvig_356955_76",0,"pep2","dolphyn_5920672289724585156","S3.0693.01.2X194"
"754","uvig_578696","uvig_578696_32",0,"pep1","dolphyn_4614415641089760370","S3.0693.01.2X194"
"755","uvig_358797","uvig_358797_29",0,"pep1","dolphyn_8434211545735836911","S3.0693.01.2X194"
"756","uvig_385029","uvig_385029_66",0,"pep1","dolphyn_6067825561959264570","S3.0693.01.2X194"
"757","uvig_428798","uvig_428798_57",0,"pep1","dolphyn_2341917171310324702","S3.0693.01.2X194"
"758","uvig_205260","uvig_205260_86",0,"pep1","dolphyn_1488145650130932108","S3.0693.01.2X194"
"759","uvig_356033","uvig_356033_69",0,"pep2","dolphyn_6068118488755896892","S3.0693.01.2X194"
"760","uvig_356226","uvig_356226_4",0,"pep3","dolphyn_729306016209239860","S3.0693.01.2X194"
"761","ivig_4427","ivig_4427_11",0,"pep2","dolphyn_4172381522657884473","S3.0693.01.2X194"
"762","uvig_356792","uvig_356792_41",0,"pep3","dolphyn_362180758767367399","S3.0693.01.2X194"
"763","uvig_354750","uvig_354750_11",0,"pep2","dolphyn_746078628747811189","S3.0693.01.2X194"
"764","uvig_356955","uvig_356955_69",0,"pep2","dolphyn_5668493644923424079","S3.0693.01.2X194"
"765","uvig_395307","uvig_395307_76",0,"pep2","dolphyn_4856126133515947355","S3.0693.01.2X194"
"766","uvig_358797","uvig_358797_13",0,"pep2","dolphyn_6788536032974837977","S3.0693.01.2X194"
"767","ivig_2475","ivig_2475_40",0,"pep1","dolphyn_1264323816676822068","S3.0693.01.2X194"
"768","uvig_385029","uvig_385029_66",0,"pep2","dolphyn_6067825561959264570","S3.0693.01.2X194"
"769","uvig_418132","uvig_418132_1",0,"pep2","dolphyn_408031411054925657","S3.0693.01.2X194"
"770","uvig_357534","uvig_357534_48",0,"pep1","dolphyn_1261495490219004025","S3.0693.01.2X194"
"771","uvig_428798","uvig_428798_76",0,"pep2","dolphyn_6590412934121857744","S3.0693.01.2X194"
"772","ivig_601","ivig_601_140",0,"pep3","dolphyn_6100890597330762880","S3.0693.01.2X194"
"773","uvig_357441","uvig_357441_52",0,"pep3","dolphyn_8683759630732447324","S3.0693.01.2X194"
"774","uvig_358682","uvig_358682_46",0,"pep2","dolphyn_1234010551816071292","S3.0693.01.2X194"
"775","uvig_356792","uvig_356792_2",0,"pep2","dolphyn_3677470920419158489","S3.0693.01.2X194"
"776","uvig_356792","uvig_356792_41",0,"pep2","dolphyn_362180758767367399","S3.0693.01.2X194"
